Year,Region,Source,CO2eq,GDP,Population,CO2eq_tn_per_person,CO2eq_tn_per_mil_GDP
2005,Newfoundland and Labrador,Oil and Gas,2.637829435,30187.0,514332,5.1286512116687275,
2005,Newfoundland and Labrador,Transportation,3.67788073,30187.0,514332,7.150791181571437,
2005,Newfoundland and Labrador,Total,10.45266259,30187.0,514332,20.322792651439148,346.26370921257495
1990,Newfoundland and Labrador,Agriculture,0.085379234,19281.0,577368,0.14787662980975738,
1990,Newfoundland and Labrador,"Light Manufacturing, Construction & Forest Resources",0.207141038,19281.0,577368,0.358767784151529,
1990,Newfoundland and Labrador,Waste,0.6889712309999999,19281.0,577368,1.1932965301159744,
1990,Newfoundland and Labrador,Oil and Gas,1.074323076,19281.0,577368,1.86072500727439,
1990,Newfoundland and Labrador,Buildings,1.157821958,19281.0,577368,2.0053448719014564,
1990,Newfoundland and Labrador,Heavy Industry,1.8112474930000002,19281.0,577368,3.137076341258955,
1990,Newfoundland and Labrador,Transportation,3.109918767,19281.0,577368,5.386371892796276,
1990,Newfoundland and Labrador,Total,9.776926252,19281.0,577368,16.933612967812557,507.0756834189099
2006,Newfoundland and Labrador,Agriculture,0.085665496,31391.0,510592,0.16777680809726747,
2006,Newfoundland and Labrador,"Light Manufacturing, Construction & Forest Resources",0.153490237,31391.0,510592,0.3006123029738029,
2006,Newfoundland and Labrador,Waste,0.596835365,31391.0,510592,1.1689085708354223,
2006,Newfoundland and Labrador,Buildings,0.7791650920000001,31391.0,510592,1.5260033294685387,
2006,Newfoundland and Labrador,Heavy Industry,1.3182483170000001,31391.0,510592,2.581803704327526,
2006,Newfoundland and Labrador,Oil and Gas,2.94578155,31391.0,510592,5.769345289389571,
2006,Newfoundland and Labrador,Transportation,3.5875304289999996,31391.0,510592,7.026217467175357,
2006,Newfoundland and Labrador,Total,10.10718209,31391.0,510592,19.795026341971674,321.97706635659904
2004,Newfoundland and Labrador,Agriculture,0.08717272,29354.0,517423,0.16847476822638344,
2004,Newfoundland and Labrador,"Light Manufacturing, Construction & Forest Resources",0.184222524,29354.0,517423,0.35603852940437514,
2004,Newfoundland and Labrador,Waste,0.62697722,29354.0,517423,1.2117304797042265,
2004,Newfoundland and Labrador,Buildings,1.2166124329999999,29354.0,517423,2.3512917535556013,
2004,Newfoundland and Labrador,Heavy Industry,1.430806995,29354.0,517423,2.7652558834841123,
2004,Newfoundland and Labrador,Oil and Gas,2.705438804,29354.0,517423,5.228679057560255,
2004,Newfoundland and Labrador,Transportation,3.5210481160000002,29354.0,517423,6.804970239050062,
2004,Newfoundland and Labrador,Total,11.06237162,29354.0,517423,21.37974465765921,376.8607896709137
2007,Newfoundland and Labrador,Agriculture,0.087844609,34929.0,509055,0.17256408246653113,
2007,Newfoundland and Labrador,"Light Manufacturing, Construction & Forest Resources",0.181700505,34929.0,509055,0.3569368830480007,
2007,Newfoundland and Labrador,Waste,0.604370628,34929.0,509055,1.187240333559242,
2007,Newfoundland and Labrador,Buildings,0.9710505559999999,34929.0,509055,1.9075552857746214,
2007,Newfoundland and Labrador,Heavy Industry,1.210816063,34929.0,509055,2.3785564683580356,
2007,Newfoundland and Labrador,Oil and Gas,3.114407061,34929.0,509055,6.118016837080473,
2007,Newfoundland and Labrador,Transportation,3.861801007,34929.0,509055,7.586215648603786,
2007,Newfoundland and Labrador,Total,11.07319749,34929.0,509055,21.75245796623155,317.02016920037795
2008,Newfoundland and Labrador,Agriculture,0.09167813300000001,34404.0,511581,0.17920550802316743,
2008,Newfoundland and Labrador,"Light Manufacturing, Construction & Forest Resources",0.165718966,34404.0,511581,0.32393495067252304,
2008,Newfoundland and Labrador,Waste,0.6112932,34404.0,511581,1.1949098969664629,
2008,Newfoundland and Labrador,Buildings,0.9898775790000001,34404.0,511581,1.9349381212359333,
2008,Newfoundland and Labrador,Heavy Industry,1.252814023,34404.0,511581,2.4489064742435707,
2008,Newfoundland and Labrador,Oil and Gas,2.650383789,34404.0,511581,5.180770570056355,
2008,Newfoundland and Labrador,Transportation,3.989122433,34404.0,511581,7.797636020493333,
2008,Newfoundland and Labrador,Total,10.62761009,34404.0,511581,20.774051596912315,308.90623444948255
2009,Newfoundland and Labrador,Agriculture,0.091737968,30954.0,516751,0.1775283802063276,
2009,Newfoundland and Labrador,"Light Manufacturing, Construction & Forest Resources",0.154321462,30954.0,516751,0.29863795522408276,
2009,Newfoundland and Labrador,Waste,0.51793979,30954.0,516751,1.002300508368634,
2009,Newfoundland and Labrador,Buildings,0.831045838,30954.0,516751,1.6082133135688175,
2009,Newfoundland and Labrador,Heavy Industry,1.197837271,30954.0,516751,2.3180163579751176,
2009,Newfoundland and Labrador,Oil and Gas,2.720580818,30954.0,516751,5.264780944787723,
2009,Newfoundland and Labrador,Transportation,3.786086749,30954.0,516751,7.326713927984658,
2009,Newfoundland and Labrador,Total,10.07735729,30954.0,516751,19.50137936839987,325.55912935323386
2018,Newfoundland and Labrador,Agriculture,0.097533324,32763.0,525560,0.18557980820458178,
2018,Newfoundland and Labrador,"Light Manufacturing, Construction & Forest Resources",0.324421085,32763.0,525560,0.6172864848923054,
2018,Newfoundland and Labrador,Waste,0.559774345,32763.0,525560,1.065100740162874,
2018,Newfoundland and Labrador,Heavy Industry,0.771756122,32763.0,525560,1.4684453192784839,
2018,Newfoundland and Labrador,Buildings,0.963209331,32763.0,525560,1.8327295285029301,
2018,Newfoundland and Labrador,Oil and Gas,3.132611924,32763.0,525560,5.960521965141944,
2018,Newfoundland and Labrador,Transportation,4.0301578000000005,32763.0,525560,7.668311515336024,
2018,Newfoundland and Labrador,Total,11.00937753,32763.0,525560,20.947898489230536,336.03081311235235
1991,Newfoundland and Labrador,Agriculture,0.09773833400000001,19372.0,579644,0.1686178654484477,
1991,Newfoundland and Labrador,"Light Manufacturing, Construction & Forest Resources",0.181107987,19372.0,579644,0.3124469277694585,
1991,Newfoundland and Labrador,Waste,0.6861732490000001,19372.0,579644,1.1837839242707595,
1991,Newfoundland and Labrador,Oil and Gas,1.04188776,19372.0,579644,1.797461476354452,
1991,Newfoundland and Labrador,Buildings,1.1192424159999999,19372.0,579644,1.9309134848286187,
1991,Newfoundland and Labrador,Heavy Industry,1.295604288,19372.0,579644,2.23517242997426,
1991,Newfoundland and Labrador,Transportation,2.9710935569999997,19372.0,579644,5.125721230617413,
1991,Newfoundland and Labrador,Total,8.694445575,19372.0,579644,14.999630074666518,448.8150720111501
2017,Newfoundland and Labrador,Agriculture,0.10017579800000001,33953.0,528249,0.18963745884989844,
2017,Newfoundland and Labrador,"Light Manufacturing, Construction & Forest Resources",0.263121018,33953.0,528249,0.4981003617612148,
2017,Newfoundland and Labrador,Waste,0.561817673,33953.0,528249,1.0635470639792977,
2017,Newfoundland and Labrador,Heavy Industry,0.584967206,33953.0,528249,1.1073702098820821,
2017,Newfoundland and Labrador,Buildings,1.1415010540000001,33953.0,528249,2.160914746644102,
2017,Newfoundland and Labrador,Oil and Gas,2.861079539,33953.0,528249,5.416157037684879,
2017,Newfoundland and Labrador,Transportation,3.9934197260000004,33953.0,528249,7.559729835740343,
2017,Newfoundland and Labrador,Total,11.03704956,33953.0,528249,20.89364969928954,325.06846405325007
2003,Newfoundland and Labrador,Agriculture,0.101694639,29562.0,518459,0.1961478901899668,
2003,Newfoundland and Labrador,"Light Manufacturing, Construction & Forest Resources",0.166913798,29562.0,518459,0.321942136215207,
2003,Newfoundland and Labrador,Waste,0.637564007,29562.0,518459,1.229728883093938,
2003,Newfoundland and Labrador,Buildings,1.211084543,29562.0,518459,2.33593117874316,
2003,Newfoundland and Labrador,Heavy Industry,1.467937915,29562.0,518459,2.8313481201020716,
2003,Newfoundland and Labrador,Oil and Gas,2.919003137,29562.0,518459,5.630152310983124,
2003,Newfoundland and Labrador,Transportation,3.679323615,29562.0,518459,7.096652994740182,
2003,Newfoundland and Labrador,Total,11.77292034,29562.0,518459,22.70752429796763,398.24505581489757
2015,Newfoundland and Labrador,Agriculture,0.10405456800000001,32965.0,528117,0.1970293855338874,
2015,Newfoundland and Labrador,"Light Manufacturing, Construction & Forest Resources",0.302199635,32965.0,528117,0.5722209945902139,
2015,Newfoundland and Labrador,Waste,0.542546854,32965.0,528117,1.0273232143634838,
2015,Newfoundland and Labrador,Heavy Industry,0.7859870529999999,32965.0,528117,1.4882820530299155,
2015,Newfoundland and Labrador,Buildings,1.0863751609999999,32965.0,528117,2.057072885364417,
2015,Newfoundland and Labrador,Oil and Gas,2.647451558,32965.0,528117,5.013001963580041,
2015,Newfoundland and Labrador,Transportation,4.1175744739999995,32965.0,528117,7.7967088239916515,
2015,Newfoundland and Labrador,Total,10.92921618,32965.0,528117,20.694687313606643,331.54000242681633
2016,Newfoundland and Labrador,Agriculture,0.104080676,33461.0,529426,0.19659154631619905,
2016,Newfoundland and Labrador,"Light Manufacturing, Construction & Forest Resources",0.317962614,33461.0,529426,0.6005798997404737,
2016,Newfoundland and Labrador,Heavy Industry,0.472512923,33461.0,529426,0.8925004117667058,
2016,Newfoundland and Labrador,Waste,0.5559427220000001,33461.0,529426,1.0500857948041844,
2016,Newfoundland and Labrador,Buildings,1.132996555,33461.0,529426,2.140047060401265,
2016,Newfoundland and Labrador,Oil and Gas,2.936535183,33461.0,529426,5.546639536025809,
2016,Newfoundland and Labrador,Transportation,4.095748991000001,33461.0,529426,7.73620674277425,
2016,Newfoundland and Labrador,Total,11.14267218,33461.0,529426,21.0467037508547,333.0047571800006
2010,Newfoundland and Labrador,Agriculture,0.11056104300000001,32639.0,522009,0.21179911265897716,
2010,Newfoundland and Labrador,"Light Manufacturing, Construction & Forest Resources",0.227211434,32639.0,522009,0.43526344181805293,
2010,Newfoundland and Labrador,Waste,0.49934886700000003,32639.0,522009,0.9565905319640083,
2010,Newfoundland and Labrador,Buildings,0.8833191659999999,32639.0,522009,1.6921531352907708,
2010,Newfoundland and Labrador,Heavy Industry,1.140017418,32639.0,522009,2.1839037602799953,
2010,Newfoundland and Labrador,Oil and Gas,2.628185336,32639.0,522009,5.034751002377353,
2010,Newfoundland and Labrador,Transportation,3.8370360010000004,32639.0,522009,7.3505169470258185,
2010,Newfoundland and Labrador,Total,10.016639699999999,32639.0,522009,19.188634104009697,306.89174607065166
2013,Newfoundland and Labrador,Agriculture,0.11201469800000001,33748.0,527114,0.21250564014615436,
2013,Newfoundland and Labrador,"Light Manufacturing, Construction & Forest Resources",0.196517837,33748.0,527114,0.37281847380263095,
2013,Newfoundland and Labrador,Waste,0.529851041,33748.0,527114,1.0051925029500262,
2013,Newfoundland and Labrador,Heavy Industry,0.824509052,33748.0,527114,1.5641949407528541,
2013,Newfoundland and Labrador,Buildings,1.053811806,33748.0,527114,1.9992104288635852,
2013,Newfoundland and Labrador,Oil and Gas,2.587662866,33748.0,527114,4.909114282678889,
2013,Newfoundland and Labrador,Transportation,3.787880004,33748.0,527114,7.186073608365553,
2013,Newfoundland and Labrador,Total,9.960232312,33748.0,527114,18.895784046714756,295.135483939789
2014,Newfoundland and Labrador,Agriculture,0.11223095,33355.0,528159,0.2124946275648053,
2014,Newfoundland and Labrador,"Light Manufacturing, Construction & Forest Resources",0.215883185,33355.0,528159,0.4087465801018254,
2014,Newfoundland and Labrador,Waste,0.537258216,33355.0,528159,1.0172281756062094,
2014,Newfoundland and Labrador,Heavy Industry,0.853671903,33355.0,528159,1.616316115033541,
2014,Newfoundland and Labrador,Buildings,1.188054532,33355.0,528159,2.2494258963683285,
2014,Newfoundland and Labrador,Oil and Gas,2.7084981439999996,33355.0,528159,5.128187049733128,
2014,Newfoundland and Labrador,Transportation,4.055455497,33355.0,528159,7.6784746581995185,
2014,Newfoundland and Labrador,Total,10.87793596,33355.0,528159,20.595949250131117,326.1260968370559
1993,Newfoundland and Labrador,Agriculture,0.114851235,19257.0,579977,0.19802722349334542,
1993,Newfoundland and Labrador,"Light Manufacturing, Construction & Forest Resources",0.170555908,19257.0,579977,0.29407357188302297,
1993,Newfoundland and Labrador,Waste,0.687519258,19257.0,579977,1.1854250392687986,
1993,Newfoundland and Labrador,Oil and Gas,1.059010558,19257.0,579977,1.8259526808821729,
1993,Newfoundland and Labrador,Buildings,1.150281718,19257.0,579977,1.9833229903944467,
1993,Newfoundland and Labrador,Heavy Industry,1.185524898,19257.0,579977,2.0440895035492788,
1993,Newfoundland and Labrador,Transportation,3.0115867960000005,19257.0,579977,5.192596940913175,
1993,Newfoundland and Labrador,Total,8.745283642,19257.0,579977,15.078673192212795,454.13530882276575
1994,Newfoundland and Labrador,Agriculture,0.115967283,20012.0,574466,0.20186970682338035,
1994,Newfoundland and Labrador,"Light Manufacturing, Construction & Forest Resources",0.183363875,20012.0,574466,0.31919012613453196,
1994,Newfoundland and Labrador,Oil and Gas,0.473547685,20012.0,574466,0.8243267399637229,
1994,Newfoundland and Labrador,Waste,0.681801388,20012.0,574466,1.186843760988466,
1994,Newfoundland and Labrador,Buildings,1.101433158,20012.0,574466,1.9173165304822222,
1994,Newfoundland and Labrador,Heavy Industry,1.495408228,20012.0,574466,2.603127474907131,
1994,Newfoundland and Labrador,Transportation,3.010212837,20012.0,574466,5.240019142995408,
1994,Newfoundland and Labrador,Total,7.78956237,20012.0,574466,13.55965778653567,389.24457175694585
1996,Newfoundland and Labrador,Agriculture,0.118991051,19682.0,559698,0.21259867106904082,
1996,Newfoundland and Labrador,"Light Manufacturing, Construction & Forest Resources",0.17559138,19682.0,559698,0.31372522324539304,
1996,Newfoundland and Labrador,Waste,0.666957798,19682.0,559698,1.191638701585498,
1996,Newfoundland and Labrador,Buildings,1.007671207,19682.0,559698,1.800383790901522,
1996,Newfoundland and Labrador,Oil and Gas,1.1366622690000001,19682.0,559698,2.030849259779381,
1996,Newfoundland and Labrador,Heavy Industry,1.507339617,19682.0,559698,2.693130254172786,
1996,Newfoundland and Labrador,Transportation,3.0083784239999996,19682.0,559698,5.375002990898662,
1996,Newfoundland and Labrador,Total,8.808001993,19682.0,559698,15.737061760092049,447.51559765267757
1995,Newfoundland and Labrador,Agriculture,0.119467238,20656.0,567397,0.2105531717650957,
1995,Newfoundland and Labrador,"Light Manufacturing, Construction & Forest Resources",0.169418665,20656.0,567397,0.2985892858087018,
1995,Newfoundland and Labrador,Waste,0.669113674,20656.0,567397,1.17926896687857,
1995,Newfoundland and Labrador,Oil and Gas,0.96890078,20656.0,567397,1.7076240797889308,
1995,Newfoundland and Labrador,Buildings,1.0331725459999999,20656.0,567397,1.820898852126465,
1995,Newfoundland and Labrador,Heavy Industry,1.50916331,20656.0,567397,2.6598013560170393,
1995,Newfoundland and Labrador,Transportation,2.9665050739999996,20656.0,567397,5.228270635903961,
1995,Newfoundland and Labrador,Total,8.712267456000001,20656.0,567397,15.354800000704977,421.7790209140202
2000,Newfoundland and Labrador,Agriculture,0.11952768300000001,23334.0,527966,0.2263927658220416,
2000,Newfoundland and Labrador,"Light Manufacturing, Construction & Forest Resources",0.14474008900000002,23334.0,527966,0.27414660981957173,
2000,Newfoundland and Labrador,Waste,0.6412858020000001,23334.0,527966,1.2146346582923901,
2000,Newfoundland and Labrador,Buildings,0.9595233679999999,23334.0,527966,1.8173961353572008,
2000,Newfoundland and Labrador,Heavy Industry,1.3652646019999999,23334.0,527966,2.5858949288401143,
2000,Newfoundland and Labrador,Oil and Gas,1.847055726,23334.0,527966,3.4984368804051775,
2000,Newfoundland and Labrador,Transportation,3.359343395,23334.0,527966,6.362802519480421,
2000,Newfoundland and Labrador,Total,9.25937978,23334.0,527966,17.537833458972738,396.81922430787694
1992,Newfoundland and Labrador,Agriculture,0.119965112,18987.0,580109,0.20679753632506995,
1992,Newfoundland and Labrador,"Light Manufacturing, Construction & Forest Resources",0.156144977,18987.0,580109,0.26916489314939085,
1992,Newfoundland and Labrador,Waste,0.690861823,18987.0,580109,1.190917263824557,
1992,Newfoundland and Labrador,Oil and Gas,0.875305433,18987.0,580109,1.5088637359530708,
1992,Newfoundland and Labrador,Buildings,1.1203851679999999,18987.0,580109,1.931335607618568,
1992,Newfoundland and Labrador,Heavy Industry,1.1846840490000001,18987.0,580109,2.0421749171276433,
1992,Newfoundland and Labrador,Transportation,2.9460153769999997,18987.0,580109,5.078382471225234,
1992,Newfoundland and Labrador,Total,8.598447132,18987.0,580109,14.822123311308738,452.85970042660773
1999,Newfoundland and Labrador,Agriculture,0.13051911800000002,22144.0,533329,0.24472533464334403,
1999,Newfoundland and Labrador,"Light Manufacturing, Construction & Forest Resources",0.143942631,22144.0,533329,0.26989462601883635,
1999,Newfoundland and Labrador,Waste,0.6435043229999999,22144.0,533329,1.2065804090908236,
1999,Newfoundland and Labrador,Buildings,0.9198100159999999,22144.0,533329,1.7246577928445666,
1999,Newfoundland and Labrador,Heavy Industry,1.166454316,22144.0,533329,2.1871196128468546,
1999,Newfoundland and Labrador,Oil and Gas,2.627224736,22144.0,533329,4.926086404452036,
1999,Newfoundland and Labrador,Transportation,3.242284143,22144.0,533329,6.0793321626988215,
1999,Newfoundland and Labrador,Total,9.702520314,22144.0,533329,18.192373401783886,438.1557222723988
2011,Newfoundland and Labrador,Agriculture,0.132766103,33531.0,524999,0.2528882969300894,
2011,Newfoundland and Labrador,"Light Manufacturing, Construction & Forest Resources",0.318959397,33531.0,524999,0.6075428657959348,
2011,Newfoundland and Labrador,Waste,0.500941192,33531.0,524999,0.9541755165247933,
2011,Newfoundland and Labrador,Buildings,0.9892986220000001,33531.0,524999,1.8843819169179372,
2011,Newfoundland and Labrador,Heavy Industry,1.03607553,33531.0,524999,1.9734809590113505,
2011,Newfoundland and Labrador,Oil and Gas,2.362029876,33531.0,524999,4.499113095453515,
2011,Newfoundland and Labrador,Transportation,4.139870564,33531.0,524999,7.885482760919544,
2011,Newfoundland and Labrador,Total,10.2711853,33531.0,524999,19.564199741332843,306.3190868151859
1997,Newfoundland and Labrador,Agriculture,0.135364401,19908.0,550911,0.24571010744022173,
1997,Newfoundland and Labrador,"Light Manufacturing, Construction & Forest Resources",0.19368093399999997,19908.0,550911,0.3515648335212039,
1997,Newfoundland and Labrador,Waste,0.656528477,19908.0,550911,1.1917142278879893,
1997,Newfoundland and Labrador,Buildings,1.079164206,19908.0,550911,1.958872133611418,
1997,Newfoundland and Labrador,Oil and Gas,1.292062856,19908.0,550911,2.3453204891534205,
1997,Newfoundland and Labrador,Heavy Industry,1.680113276,19908.0,550911,3.049699998729377,
1997,Newfoundland and Labrador,Transportation,3.0627415069999997,19908.0,550911,5.559412513091951,
1997,Newfoundland and Labrador,Total,9.342970709,19908.0,550911,16.959128986351693,469.3073492565802
1998,Newfoundland and Labrador,Agriculture,0.143625966,20895.0,539843,0.26605136308148847,
1998,Newfoundland and Labrador,"Light Manufacturing, Construction & Forest Resources",0.159388492,20895.0,539843,0.29524971519497334,
1998,Newfoundland and Labrador,Waste,0.646375493,20895.0,539843,1.1973397691551062,
1998,Newfoundland and Labrador,Buildings,0.9359346820000001,20895.0,539843,1.733716436074933,
1998,Newfoundland and Labrador,Heavy Industry,1.400142954,20895.0,539843,2.593611390719154,
1998,Newfoundland and Labrador,Transportation,3.1269229110000003,20895.0,539843,5.792282035702973,
1998,Newfoundland and Labrador,Oil and Gas,3.1943153019999997,20895.0,539843,5.9171190549845045,
1998,Newfoundland and Labrador,Total,10.65784384,20895.0,539843,19.74248779737813,510.0667068676717
2012,Newfoundland and Labrador,Agriculture,0.15456235699999998,32064.0,526345,0.2936521806039764,
2012,Newfoundland and Labrador,"Light Manufacturing, Construction & Forest Resources",0.23666048399999998,32064.0,526345,0.4496299651369349,
2012,Newfoundland and Labrador,Waste,0.522815568,32064.0,526345,0.9932944513579496,
2012,Newfoundland and Labrador,Buildings,0.79125319,32064.0,526345,1.503297627981647,
2012,Newfoundland and Labrador,Heavy Industry,0.882443385,32064.0,526345,1.6765493830092428,
2012,Newfoundland and Labrador,Oil and Gas,2.394897021,32064.0,526345,4.550051812024432,
2012,Newfoundland and Labrador,Transportation,4.11858929,32064.0,526345,7.824885369861972,
2012,Newfoundland and Labrador,Total,9.870826012,32064.0,526345,18.753528601962593,307.84761763972057
2018,Nova Scotia,Oil and Gas,0.211500315,40496.0,958406,0.22067924762574523,
2018,Nova Scotia,"Light Manufacturing, Construction & Forest Resources",0.38322015,40496.0,958406,0.39985157647176667,
2018,Nova Scotia,Agriculture,0.444895084,40496.0,958406,0.4642031498133359,
2018,Nova Scotia,Waste,0.49971203799999997,40496.0,958406,0.5213991126933679,
2018,Nova Scotia,Heavy Industry,0.5393100120000001,40496.0,958406,0.5627156048689178,
2018,Nova Scotia,Buildings,2.25634009,40496.0,958406,2.354263318468374,
2018,Nova Scotia,Transportation,5.51870988,40496.0,958406,5.758217164750638,
2018,Nova Scotia,Total,17.008754999999997,40496.0,958406,17.746920407426497,420.0107418016593
2016,New Brunswick,"Light Manufacturing, Construction & Forest Resources",0.314344639,32213.0,763350,0.41179621274644657,
2016,New Brunswick,Waste,0.49765562799999996,32213.0,763350,0.6519363699482544,
2016,New Brunswick,Agriculture,0.543051793,32213.0,763350,0.711406029999345,
2016,New Brunswick,Heavy Industry,0.7648484590000001,32213.0,763350,1.0019630038645446,
2016,New Brunswick,Buildings,1.244246473,32213.0,763350,1.6299816244186809,
2016,New Brunswick,Oil and Gas,3.2700567489999997,32213.0,763350,4.2838236051614595,
2016,New Brunswick,Transportation,4.169532631,32213.0,763350,5.462150561341455,
2016,New Brunswick,Total,14.46214058,32213.0,763350,18.945622034453393,448.9535460838792
2017,Nova Scotia,Oil and Gas,0.323386802,39757.0,950108,0.34036846547971383,
2017,Nova Scotia,"Light Manufacturing, Construction & Forest Resources",0.37069203,39757.0,950108,0.3901577820626708,
2017,Nova Scotia,Agriculture,0.444334898,39757.0,950108,0.467667778820934,
2017,Nova Scotia,Waste,0.49437575799999994,39757.0,950108,0.5203363807061934,
2017,Nova Scotia,Heavy Industry,0.52671173,39757.0,950108,0.5543703768413696,
2017,Nova Scotia,Buildings,2.078047164,39757.0,950108,2.187169420739537,
2017,Nova Scotia,Transportation,5.168933323,39757.0,950108,5.440363961781187,
2017,Nova Scotia,Total,16.2306694,39757.0,950108,17.082973093585153,408.2468345197072
2014,New Brunswick,"Light Manufacturing, Construction & Forest Resources",0.33419840100000003,31747.0,758976,0.440328022229952,
2014,New Brunswick,Waste,0.5205923,31747.0,758976,0.6859140473480057,
2014,New Brunswick,Agriculture,0.582409713,31747.0,758976,0.7673624897229951,
2014,New Brunswick,Heavy Industry,0.770199758,31747.0,758976,1.0147880275529133,
2014,New Brunswick,Buildings,1.193765103,31747.0,758976,1.5728627822223629,
2014,New Brunswick,Oil and Gas,3.178863605,31747.0,758976,4.188358531758579,
2014,New Brunswick,Transportation,3.563686975,31747.0,758976,4.695388227032211,
2014,New Brunswick,Total,13.58253325,31747.0,758976,17.89586660184248,427.8367483541752
2010,Manitoba,Oil and Gas,0.33508903100000004,56727.0,1220780,0.27448764806107573,
2010,Manitoba,Waste,0.7952772140000001,56727.0,1220780,0.6514500679893184,
2010,Manitoba,"Light Manufacturing, Construction & Forest Resources",0.817038115,56727.0,1220780,0.6692754755156539,
2010,Manitoba,Heavy Industry,1.33405274,56727.0,1220780,1.0927871852422222,
2010,Manitoba,Buildings,2.631052198,56727.0,1220780,2.155222233326234,
2010,Manitoba,Transportation,5.985669395,56727.0,1220780,4.903151587509625,
2010,Manitoba,Agriculture,7.143993974,56727.0,1220780,5.851991328494897,
2010,Manitoba,Total,19.13673908,56727.0,1220780,15.67582945330035,337.3479838524865
2018,New Brunswick,"Light Manufacturing, Construction & Forest Resources",0.33718437700000004,33176.0,770301,0.4377306754113003,
2018,New Brunswick,Agriculture,0.52143366,33176.0,770301,0.6769219564819466,
2018,New Brunswick,Waste,0.523326172,33176.0,770301,0.6793788038701754,
2018,New Brunswick,Heavy Industry,0.811600159,33176.0,770301,1.0536143131061755,
2018,New Brunswick,Buildings,1.184885529,33176.0,770301,1.5382110746318647,
2018,New Brunswick,Oil and Gas,2.985756837,33176.0,770301,3.8760910825768105,
2018,New Brunswick,Transportation,3.707930135,33176.0,770301,4.813611997128395,
2018,New Brunswick,Total,13.24319337,33176.0,770301,17.19223182885651,399.17993037135284
2003,Saskatchewan,"Light Manufacturing, Construction & Forest Resources",0.337857477,63564.0,996386,0.33908292268257484,
2003,Saskatchewan,Waste,0.713608735,63564.0,996386,0.7161970712153723,
2003,Saskatchewan,Heavy Industry,2.356398144,63564.0,996386,2.364945055430325,
2003,Saskatchewan,Buildings,3.6261883719999997,63564.0,996386,3.6393409501940006,
2003,Saskatchewan,Transportation,6.016492899,63564.0,996386,6.03831537074989,
2003,Saskatchewan,Agriculture,14.26949131,63564.0,996386,14.321248301361118,
2003,Saskatchewan,Oil and Gas,23.953142899999996,63564.0,996386,24.04002354509196,
2003,Saskatchewan,Total,66.85904098,63564.0,996386,67.10154596712519,1051.8381627965516
2016,Nova Scotia,"Light Manufacturing, Construction & Forest Resources",0.33856918799999997,39038.0,942790,0.35911410600451843,
2016,Nova Scotia,Agriculture,0.44044213299999996,39038.0,942790,0.4671688636918083,
2016,Nova Scotia,Oil and Gas,0.47027230700000006,39038.0,942790,0.49880918019919607,
2016,Nova Scotia,Heavy Industry,0.484457144,39038.0,942790,0.5138547757188769,
2016,Nova Scotia,Waste,0.488673305,39038.0,942790,0.5183267800888851,
2016,Nova Scotia,Buildings,1.992252902,39038.0,942790,2.113145983729144,
2016,Nova Scotia,Transportation,4.959114706,39038.0,942790,5.260041691150734,
2016,Nova Scotia,Total,15.62414423,39038.0,942790,16.57224220664199,400.2291159895487
2015,Nova Scotia,"Light Manufacturing, Construction & Forest Resources",0.34137482700000005,38429.0,936525,0.3645122415311925,
2015,Nova Scotia,Waste,0.44804616700000005,38429.0,936525,0.47841346146659197,
2015,Nova Scotia,Agriculture,0.450494595,38429.0,936525,0.48102783695042844,
2015,Nova Scotia,Heavy Industry,0.518691537,38429.0,936525,0.5538469736525988,
2015,Nova Scotia,Oil and Gas,0.626577305,38429.0,936525,0.6690449320626785,
2015,Nova Scotia,Buildings,2.327865493,38429.0,936525,2.485641593123515,
2015,Nova Scotia,Transportation,4.947857814,38429.0,936525,5.283209539521102,
2015,Nova Scotia,Total,16.72809058,38429.0,936525,17.861872966551882,435.29861771058313
2017,New Brunswick,"Light Manufacturing, Construction & Forest Resources",0.34563131700000005,33014.0,766621,0.4508503119533642,
2017,New Brunswick,Waste,0.5071509670000001,33014.0,766621,0.6615406661179384,
2017,New Brunswick,Agriculture,0.526447086,33014.0,766621,0.6867110162648818,
2017,New Brunswick,Heavy Industry,0.7601715,33014.0,766621,0.9915871075798862,
2017,New Brunswick,Buildings,1.13809045,33014.0,766621,1.4845542321433929,
2017,New Brunswick,Oil and Gas,3.504432837,33014.0,766621,4.57127164139777,
2017,New Brunswick,Transportation,3.7344864939999995,33014.0,766621,4.871359503587822,
2017,New Brunswick,Total,13.5330196,33014.0,766621,17.65281618948607,409.9175985945356
2015,New Brunswick,"Light Manufacturing, Construction & Forest Resources",0.34891372299999995,31954.0,758842,0.4597975902757095,
2015,New Brunswick,Agriculture,0.489496681,31954.0,758842,0.645057444105624,
2015,New Brunswick,Waste,0.515686463,31954.0,758842,0.6795702702275309,
2015,New Brunswick,Heavy Industry,0.8741742309999999,31954.0,758842,1.151984511927384,
2015,New Brunswick,Buildings,1.3473287719999998,31954.0,758842,1.7755063267452247,
2015,New Brunswick,Oil and Gas,3.000174822,31954.0,758842,3.953622522211475,
2015,New Brunswick,Transportation,3.818848545,31954.0,758842,5.03246861006639,
2015,New Brunswick,Total,13.85479772,31954.0,758842,18.257816146180627,433.5857082055455
2004,Saskatchewan,"Light Manufacturing, Construction & Forest Resources",0.35186498,66605.0,997283,0.3528236017258892,
